"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	"Weekday"	"Weekday Code"	"Gender"	"Gender Code"	Births
	"Alabama"	"01"	"2012"	"2012"	"January"	"1"	"Weekend"	"1"	"Female"	"F"	414
	"Alabama"	"01"	"2012"	"2012"	"January"	"1"	"Weekend"	"1"	"Male"	"M"	384
	"Alabama"	"01"	"2012"	"2012"	"January"	"1"	"Weekday"	"2"	"Female"	"F"	1960
	"Alabama"	"01"	"2012"	"2012"	"January"	"1"	"Weekday"	"2"	"Male"	"M"	2052
	"Alabama"	"01"	"2012"	"2012"	"February"	"2"	"Weekend"	"1"	"Female"	"F"	272
	"Alabama"	"01"	"2012"	"2012"	"February"	"2"	"Weekend"	"1"	"Male"	"M"	339
	"Alabama"	"01"	"2012"	"2012"	"February"	"2"	"Weekday"	"2"	"Female"	"F"	2012
	"Alabama"	"01"	"2012"	"2012"	"February"	"2"	"Weekday"	"2"	"Male"	"M"	2002
	"Alabama"	"01"	"2012"	"2012"	"March"	"3"	"Weekend"	"1"	"Female"	"F"	338
	"Alabama"	"01"	"2012"	"2012"	"March"	"3"	"Weekend"	"1"	"Male"	"M"	354
	"Alabama"	"01"	"2012"	"2012"	"March"	"3"	"Weekday"	"2"	"Female"	"F"	1872
	"Alabama"	"01"	"2012"	"2012"	"March"	"3"	"Weekday"	"2"	"Male"	"M"	2035
	"Alabama"	"01"	"2012"	"2012"	"April"	"4"	"Weekend"	"1"	"Female"	"F"	302
	"Alabama"	"01"	"2012"	"2012"	"April"	"4"	"Weekend"	"1"	"Male"	"M"	312
	"Alabama"	"01"	"2012"	"2012"	"April"	"4"	"Weekday"	"2"	"Female"	"F"	1932
	"Alabama"	"01"	"2012"	"2012"	"April"	"4"	"Weekday"	"2"	"Male"	"M"	1940
	"Alabama"	"01"	"2012"	"2012"	"May"	"5"	"Weekend"	"1"	"Female"	"F"	299
	"Alabama"	"01"	"2012"	"2012"	"May"	"5"	"Weekend"	"1"	"Male"	"M"	302
	"Alabama"	"01"	"2012"	"2012"	"May"	"5"	"Weekday"	"2"	"Female"	"F"	2059
	"Alabama"	"01"	"2012"	"2012"	"May"	"5"	"Weekday"	"2"	"Male"	"M"	2123
	"Alabama"	"01"	"2012"	"2012"	"June"	"6"	"Weekend"	"1"	"Female"	"F"	400
	"Alabama"	"01"	"2012"	"2012"	"June"	"6"	"Weekend"	"1"	"Male"	"M"	372
	"Alabama"	"01"	"2012"	"2012"	"June"	"6"	"Weekday"	"2"	"Female"	"F"	1990
	"Alabama"	"01"	"2012"	"2012"	"June"	"6"	"Weekday"	"2"	"Male"	"M"	2142
	"Alabama"	"01"	"2012"	"2012"	"July"	"7"	"Weekend"	"1"	"Female"	"F"	379
	"Alabama"	"01"	"2012"	"2012"	"July"	"7"	"Weekend"	"1"	"Male"	"M"	444
	"Alabama"	"01"	"2012"	"2012"	"July"	"7"	"Weekday"	"2"	"Female"	"F"	2106
	"Alabama"	"01"	"2012"	"2012"	"July"	"7"	"Weekday"	"2"	"Male"	"M"	2212
	"Alabama"	"01"	"2012"	"2012"	"August"	"8"	"Weekend"	"1"	"Female"	"F"	353
	"Alabama"	"01"	"2012"	"2012"	"August"	"8"	"Weekend"	"1"	"Male"	"M"	363
	"Alabama"	"01"	"2012"	"2012"	"August"	"8"	"Weekday"	"2"	"Female"	"F"	2336
	"Alabama"	"01"	"2012"	"2012"	"August"	"8"	"Weekday"	"2"	"Male"	"M"	2348
	"Alabama"	"01"	"2012"	"2012"	"September"	"9"	"Weekend"	"1"	"Female"	"F"	420
	"Alabama"	"01"	"2012"	"2012"	"September"	"9"	"Weekend"	"1"	"Male"	"M"	459
	"Alabama"	"01"	"2012"	"2012"	"September"	"9"	"Weekday"	"2"	"Female"	"F"	2008
	"Alabama"	"01"	"2012"	"2012"	"September"	"9"	"Weekday"	"2"	"Male"	"M"	2036
	"Alabama"	"01"	"2012"	"2012"	"October"	"10"	"Weekend"	"1"	"Female"	"F"	331
	"Alabama"	"01"	"2012"	"2012"	"October"	"10"	"Weekend"	"1"	"Male"	"M"	303
	"Alabama"	"01"	"2012"	"2012"	"October"	"10"	"Weekday"	"2"	"Female"	"F"	2151
	"Alabama"	"01"	"2012"	"2012"	"October"	"10"	"Weekday"	"2"	"Male"	"M"	2296
	"Alabama"	"01"	"2012"	"2012"	"November"	"11"	"Weekend"	"1"	"Female"	"F"	344
	"Alabama"	"01"	"2012"	"2012"	"November"	"11"	"Weekend"	"1"	"Male"	"M"	344
	"Alabama"	"01"	"2012"	"2012"	"November"	"11"	"Weekday"	"2"	"Female"	"F"	2104
	"Alabama"	"01"	"2012"	"2012"	"November"	"11"	"Weekday"	"2"	"Male"	"M"	2138
	"Alabama"	"01"	"2012"	"2012"	"December"	"12"	"Weekend"	"1"	"Female"	"F"	406
	"Alabama"	"01"	"2012"	"2012"	"December"	"12"	"Weekend"	"1"	"Male"	"M"	437
	"Alabama"	"01"	"2012"	"2012"	"December"	"12"	"Weekday"	"2"	"Female"	"F"	1984
	"Alabama"	"01"	"2012"	"2012"	"December"	"12"	"Weekday"	"2"	"Male"	"M"	1939
	"Alabama"	"01"	"2013"	"2013"	"January"	"1"	"Weekend"	"1"	"Female"	"F"	320
	"Alabama"	"01"	"2013"	"2013"	"January"	"1"	"Weekend"	"1"	"Male"	"M"	344
	"Alabama"	"01"	"2013"	"2013"	"January"	"1"	"Weekday"	"2"	"Female"	"F"	2124
	"Alabama"	"01"	"2013"	"2013"	"January"	"1"	"Weekday"	"2"	"Male"	"M"	2146
	"Alabama"	"01"	"2013"	"2013"	"February"	"2"	"Weekend"	"1"	"Female"	"F"	332
	"Alabama"	"01"	"2013"	"2013"	"February"	"2"	"Weekend"	"1"	"Male"	"M"	333
	"Alabama"	"01"	"2013"	"2013"	"February"	"2"	"Weekday"	"2"	"Female"	"F"	1767
	"Alabama"	"01"	"2013"	"2013"	"February"	"2"	"Weekday"	"2"	"Male"	"M"	1875
	"Alabama"	"01"	"2013"	"2013"	"March"	"3"	"Weekend"	"1"	"Female"	"F"	405
	"Alabama"	"01"	"2013"	"2013"	"March"	"3"	"Weekend"	"1"	"Male"	"M"	427
	"Alabama"	"01"	"2013"	"2013"	"March"	"3"	"Weekday"	"2"	"Female"	"F"	1883
	"Alabama"	"01"	"2013"	"2013"	"March"	"3"	"Weekday"	"2"	"Male"	"M"	1866
	"Alabama"	"01"	"2013"	"2013"	"April"	"4"	"Weekend"	"1"	"Female"	"F"	269
	"Alabama"	"01"	"2013"	"2013"	"April"	"4"	"Weekend"	"1"	"Male"	"M"	341
	"Alabama"	"01"	"2013"	"2013"	"April"	"4"	"Weekday"	"2"	"Female"	"F"	1886
	"Alabama"	"01"	"2013"	"2013"	"April"	"4"	"Weekday"	"2"	"Male"	"M"	2076
	"Alabama"	"01"	"2013"	"2013"	"May"	"5"	"Weekend"	"1"	"Female"	"F"	322
	"Alabama"	"01"	"2013"	"2013"	"May"	"5"	"Weekend"	"1"	"Male"	"M"	298
	"Alabama"	"01"	"2013"	"2013"	"May"	"5"	"Weekday"	"2"	"Female"	"F"	2026
	"Alabama"	"01"	"2013"	"2013"	"May"	"5"	"Weekday"	"2"	"Male"	"M"	2115
	"Alabama"	"01"	"2013"	"2013"	"June"	"6"	"Weekend"	"1"	"Female"	"F"	389
	"Alabama"	"01"	"2013"	"2013"	"June"	"6"	"Weekend"	"1"	"Male"	"M"	419
	"Alabama"	"01"	"2013"	"2013"	"June"	"6"	"Weekday"	"2"	"Female"	"F"	1823
	"Alabama"	"01"	"2013"	"2013"	"June"	"6"	"Weekday"	"2"	"Male"	"M"	1914
	"Alabama"	"01"	"2013"	"2013"	"July"	"7"	"Weekend"	"1"	"Female"	"F"	353
	"Alabama"	"01"	"2013"	"2013"	"July"	"7"	"Weekend"	"1"	"Male"	"M"	387
	"Alabama"	"01"	"2013"	"2013"	"July"	"7"	"Weekday"	"2"	"Female"	"F"	2280
	"Alabama"	"01"	"2013"	"2013"	"July"	"7"	"Weekday"	"2"	"Male"	"M"	2262
	"Alabama"	"01"	"2013"	"2013"	"August"	"8"	"Weekend"	"1"	"Female"	"F"	389
	"Alabama"	"01"	"2013"	"2013"	"August"	"8"	"Weekend"	"1"	"Male"	"M"	404
	"Alabama"	"01"	"2013"	"2013"	"August"	"8"	"Weekday"	"2"	"Female"	"F"	2143
	"Alabama"	"01"	"2013"	"2013"	"August"	"8"	"Weekday"	"2"	"Male"	"M"	2372
	"Alabama"	"01"	"2013"	"2013"	"September"	"9"	"Weekend"	"1"	"Female"	"F"	381
	"Alabama"	"01"	"2013"	"2013"	"September"	"9"	"Weekend"	"1"	"Male"	"M"	384
	"Alabama"	"01"	"2013"	"2013"	"September"	"9"	"Weekday"	"2"	"Female"	"F"	2087
	"Alabama"	"01"	"2013"	"2013"	"September"	"9"	"Weekday"	"2"	"Male"	"M"	2032
	"Alabama"	"01"	"2013"	"2013"	"October"	"10"	"Weekend"	"1"	"Female"	"F"	308
	"Alabama"	"01"	"2013"	"2013"	"October"	"10"	"Weekend"	"1"	"Male"	"M"	336
	"Alabama"	"01"	"2013"	"2013"	"October"	"10"	"Weekday"	"2"	"Female"	"F"	2125
	"Alabama"	"01"	"2013"	"2013"	"October"	"10"	"Weekday"	"2"	"Male"	"M"	2203
	"Alabama"	"01"	"2013"	"2013"	"November"	"11"	"Weekend"	"1"	"Female"	"F"	387
	"Alabama"	"01"	"2013"	"2013"	"November"	"11"	"Weekend"	"1"	"Male"	"M"	423
	"Alabama"	"01"	"2013"	"2013"	"November"	"11"	"Weekday"	"2"	"Female"	"F"	1934
	"Alabama"	"01"	"2013"	"2013"	"November"	"11"	"Weekday"	"2"	"Male"	"M"	2030
	"Alabama"	"01"	"2013"	"2013"	"December"	"12"	"Weekend"	"1"	"Female"	"F"	422
	"Alabama"	"01"	"2013"	"2013"	"December"	"12"	"Weekend"	"1"	"Male"	"M"	431
	"Alabama"	"01"	"2013"	"2013"	"December"	"12"	"Weekday"	"2"	"Female"	"F"	2180
	"Alabama"	"01"	"2013"	"2013"	"December"	"12"	"Weekday"	"2"	"Male"	"M"	2214
	"Alabama"	"01"	"2014"	"2014"	"January"	"1"	"Weekend"	"1"	"Female"	"F"	323
	"Alabama"	"01"	"2014"	"2014"	"January"	"1"	"Weekend"	"1"	"Male"	"M"	325
	"Alabama"	"01"	"2014"	"2014"	"January"	"1"	"Weekday"	"2"	"Female"	"F"	2091
	"Alabama"	"01"	"2014"	"2014"	"January"	"1"	"Weekday"	"2"	"Male"	"M"	2185
	"Alabama"	"01"	"2014"	"2014"	"February"	"2"	"Weekend"	"1"	"Female"	"F"	344
	"Alabama"	"01"	"2014"	"2014"	"February"	"2"	"Weekend"	"1"	"Male"	"M"	361
	"Alabama"	"01"	"2014"	"2014"	"February"	"2"	"Weekday"	"2"	"Female"	"F"	1890
	"Alabama"	"01"	"2014"	"2014"	"February"	"2"	"Weekday"	"2"	"Male"	"M"	1995
	"Alabama"	"01"	"2014"	"2014"	"March"	"3"	"Weekend"	"1"	"Female"	"F"	391
	"Alabama"	"01"	"2014"	"2014"	"March"	"3"	"Weekend"	"1"	"Male"	"M"	387
	"Alabama"	"01"	"2014"	"2014"	"March"	"3"	"Weekday"	"2"	"Female"	"F"	1870
	"Alabama"	"01"	"2014"	"2014"	"March"	"3"	"Weekday"	"2"	"Male"	"M"	2020
	"Alabama"	"01"	"2014"	"2014"	"April"	"4"	"Weekend"	"1"	"Female"	"F"	289
	"Alabama"	"01"	"2014"	"2014"	"April"	"4"	"Weekend"	"1"	"Male"	"M"	320
	"Alabama"	"01"	"2014"	"2014"	"April"	"4"	"Weekday"	"2"	"Female"	"F"	1992
	"Alabama"	"01"	"2014"	"2014"	"April"	"4"	"Weekday"	"2"	"Male"	"M"	2084
	"Alabama"	"01"	"2014"	"2014"	"May"	"5"	"Weekend"	"1"	"Female"	"F"	368
	"Alabama"	"01"	"2014"	"2014"	"May"	"5"	"Weekend"	"1"	"Male"	"M"	401
	"Alabama"	"01"	"2014"	"2014"	"May"	"5"	"Weekday"	"2"	"Female"	"F"	2018
	"Alabama"	"01"	"2014"	"2014"	"May"	"5"	"Weekday"	"2"	"Male"	"M"	2045
	"Alabama"	"01"	"2014"	"2014"	"June"	"6"	"Weekend"	"1"	"Female"	"F"	360
	"Alabama"	"01"	"2014"	"2014"	"June"	"6"	"Weekend"	"1"	"Male"	"M"	385
	"Alabama"	"01"	"2014"	"2014"	"June"	"6"	"Weekday"	"2"	"Female"	"F"	1952
	"Alabama"	"01"	"2014"	"2014"	"June"	"6"	"Weekday"	"2"	"Male"	"M"	2049
	"Alabama"	"01"	"2014"	"2014"	"July"	"7"	"Weekend"	"1"	"Female"	"F"	330
	"Alabama"	"01"	"2014"	"2014"	"July"	"7"	"Weekend"	"1"	"Male"	"M"	383
	"Alabama"	"01"	"2014"	"2014"	"July"	"7"	"Weekday"	"2"	"Female"	"F"	2231
	"Alabama"	"01"	"2014"	"2014"	"July"	"7"	"Weekday"	"2"	"Male"	"M"	2249
	"Alabama"	"01"	"2014"	"2014"	"August"	"8"	"Weekend"	"1"	"Female"	"F"	444
	"Alabama"	"01"	"2014"	"2014"	"August"	"8"	"Weekend"	"1"	"Male"	"M"	462
	"Alabama"	"01"	"2014"	"2014"	"August"	"8"	"Weekday"	"2"	"Female"	"F"	2094
	"Alabama"	"01"	"2014"	"2014"	"August"	"8"	"Weekday"	"2"	"Male"	"M"	2165
	"Alabama"	"01"	"2014"	"2014"	"September"	"9"	"Weekend"	"1"	"Female"	"F"	331
	"Alabama"	"01"	"2014"	"2014"	"September"	"9"	"Weekend"	"1"	"Male"	"M"	330
	"Alabama"	"01"	"2014"	"2014"	"September"	"9"	"Weekday"	"2"	"Female"	"F"	2236
	"Alabama"	"01"	"2014"	"2014"	"September"	"9"	"Weekday"	"2"	"Male"	"M"	2241
	"Alabama"	"01"	"2014"	"2014"	"October"	"10"	"Weekend"	"1"	"Female"	"F"	318
	"Alabama"	"01"	"2014"	"2014"	"October"	"10"	"Weekend"	"1"	"Male"	"M"	329
	"Alabama"	"01"	"2014"	"2014"	"October"	"10"	"Weekday"	"2"	"Female"	"F"	2275
	"Alabama"	"01"	"2014"	"2014"	"October"	"10"	"Weekday"	"2"	"Male"	"M"	2349
	"Alabama"	"01"	"2014"	"2014"	"November"	"11"	"Weekend"	"1"	"Female"	"F"	442
	"Alabama"	"01"	"2014"	"2014"	"November"	"11"	"Weekend"	"1"	"Male"	"M"	469
	"Alabama"	"01"	"2014"	"2014"	"November"	"11"	"Weekday"	"2"	"Female"	"F"	1819
	"Alabama"	"01"	"2014"	"2014"	"November"	"11"	"Weekday"	"2"	"Male"	"M"	2023
	"Alabama"	"01"	"2014"	"2014"	"December"	"12"	"Weekend"	"1"	"Female"	"F"	395
	"Alabama"	"01"	"2014"	"2014"	"December"	"12"	"Weekend"	"1"	"Male"	"M"	391
	"Alabama"	"01"	"2014"	"2014"	"December"	"12"	"Weekday"	"2"	"Female"	"F"	2333
	"Alabama"	"01"	"2014"	"2014"	"December"	"12"	"Weekday"	"2"	"Male"	"M"	2338
	"Alabama"	"01"	"2015"	"2015"	"January"	"1"	"Weekend"	"1"	"Female"	"F"	383
	"Alabama"	"01"	"2015"	"2015"	"January"	"1"	"Weekend"	"1"	"Male"	"M"	365
	"Alabama"	"01"	"2015"	"2015"	"January"	"1"	"Weekday"	"2"	"Female"	"F"	2158
	"Alabama"	"01"	"2015"	"2015"	"January"	"1"	"Weekday"	"2"	"Male"	"M"	2064
	"Alabama"	"01"	"2015"	"2015"	"February"	"2"	"Weekend"	"1"	"Female"	"F"	315
	"Alabama"	"01"	"2015"	"2015"	"February"	"2"	"Weekend"	"1"	"Male"	"M"	360
	"Alabama"	"01"	"2015"	"2015"	"February"	"2"	"Weekday"	"2"	"Female"	"F"	1865
	"Alabama"	"01"	"2015"	"2015"	"February"	"2"	"Weekday"	"2"	"Male"	"M"	1933
	"Alabama"	"01"	"2015"	"2015"	"March"	"3"	"Weekend"	"1"	"Female"	"F"	403
	"Alabama"	"01"	"2015"	"2015"	"March"	"3"	"Weekend"	"1"	"Male"	"M"	369
	"Alabama"	"01"	"2015"	"2015"	"March"	"3"	"Weekday"	"2"	"Female"	"F"	2057
	"Alabama"	"01"	"2015"	"2015"	"March"	"3"	"Weekday"	"2"	"Male"	"M"	2112
	"Alabama"	"01"	"2015"	"2015"	"April"	"4"	"Weekend"	"1"	"Female"	"F"	297
	"Alabama"	"01"	"2015"	"2015"	"April"	"4"	"Weekend"	"1"	"Male"	"M"	290
	"Alabama"	"01"	"2015"	"2015"	"April"	"4"	"Weekday"	"2"	"Female"	"F"	1977
	"Alabama"	"01"	"2015"	"2015"	"April"	"4"	"Weekday"	"2"	"Male"	"M"	2079
	"Alabama"	"01"	"2015"	"2015"	"May"	"5"	"Weekend"	"1"	"Female"	"F"	361
	"Alabama"	"01"	"2015"	"2015"	"May"	"5"	"Weekend"	"1"	"Male"	"M"	415
	"Alabama"	"01"	"2015"	"2015"	"May"	"5"	"Weekday"	"2"	"Female"	"F"	1877
	"Alabama"	"01"	"2015"	"2015"	"May"	"5"	"Weekday"	"2"	"Male"	"M"	2047
	"Alabama"	"01"	"2015"	"2015"	"June"	"6"	"Weekend"	"1"	"Female"	"F"	347
	"Alabama"	"01"	"2015"	"2015"	"June"	"6"	"Weekend"	"1"	"Male"	"M"	359
	"Alabama"	"01"	"2015"	"2015"	"June"	"6"	"Weekday"	"2"	"Female"	"F"	2018
	"Alabama"	"01"	"2015"	"2015"	"June"	"6"	"Weekday"	"2"	"Male"	"M"	2229
	"Alabama"	"01"	"2015"	"2015"	"July"	"7"	"Weekend"	"1"	"Female"	"F"	351
	"Alabama"	"01"	"2015"	"2015"	"July"	"7"	"Weekend"	"1"	"Male"	"M"	394
	"Alabama"	"01"	"2015"	"2015"	"July"	"7"	"Weekday"	"2"	"Female"	"F"	2290
	"Alabama"	"01"	"2015"	"2015"	"July"	"7"	"Weekday"	"2"	"Male"	"M"	2304
	"Alabama"	"01"	"2015"	"2015"	"August"	"8"	"Weekend"	"1"	"Female"	"F"	456
	"Alabama"	"01"	"2015"	"2015"	"August"	"8"	"Weekend"	"1"	"Male"	"M"	449
	"Alabama"	"01"	"2015"	"2015"	"August"	"8"	"Weekday"	"2"	"Female"	"F"	2069
	"Alabama"	"01"	"2015"	"2015"	"August"	"8"	"Weekday"	"2"	"Male"	"M"	2218
	"Alabama"	"01"	"2015"	"2015"	"September"	"9"	"Weekend"	"1"	"Female"	"F"	353
	"Alabama"	"01"	"2015"	"2015"	"September"	"9"	"Weekend"	"1"	"Male"	"M"	356
	"Alabama"	"01"	"2015"	"2015"	"September"	"9"	"Weekday"	"2"	"Female"	"F"	2223
	"Alabama"	"01"	"2015"	"2015"	"September"	"9"	"Weekday"	"2"	"Male"	"M"	2285
	"Alabama"	"01"	"2015"	"2015"	"October"	"10"	"Weekend"	"1"	"Female"	"F"	407
	"Alabama"	"01"	"2015"	"2015"	"October"	"10"	"Weekend"	"1"	"Male"	"M"	389
	"Alabama"	"01"	"2015"	"2015"	"October"	"10"	"Weekday"	"2"	"Female"	"F"	2156
	"Alabama"	"01"	"2015"	"2015"	"October"	"10"	"Weekday"	"2"	"Male"	"M"	2177
	"Alabama"	"01"	"2015"	"2015"	"November"	"11"	"Weekend"	"1"	"Female"	"F"	396
	"Alabama"	"01"	"2015"	"2015"	"November"	"11"	"Weekend"	"1"	"Male"	"M"	437
	"Alabama"	"01"	"2015"	"2015"	"November"	"11"	"Weekday"	"2"	"Female"	"F"	1984
	"Alabama"	"01"	"2015"	"2015"	"November"	"11"	"Weekday"	"2"	"Male"	"M"	2069
	"Alabama"	"01"	"2015"	"2015"	"December"	"12"	"Weekend"	"1"	"Female"	"F"	354
	"Alabama"	"01"	"2015"	"2015"	"December"	"12"	"Weekend"	"1"	"Male"	"M"	364
	"Alabama"	"01"	"2015"	"2015"	"December"	"12"	"Weekday"	"2"	"Female"	"F"	2209
	"Alabama"	"01"	"2015"	"2015"	"December"	"12"	"Weekday"	"2"	"Male"	"M"	2287
	"Alabama"	"01"	"2016"	"2016"	"January"	"1"	"Weekend"	"1"	"Female"	"F"	379
	"Alabama"	"01"	"2016"	"2016"	"January"	"1"	"Weekend"	"1"	"Male"	"M"	421
	"Alabama"	"01"	"2016"	"2016"	"January"	"1"	"Weekday"	"2"	"Female"	"F"	1998
	"Alabama"	"01"	"2016"	"2016"	"January"	"1"	"Weekday"	"2"	"Male"	"M"	2007
	"Alabama"	"01"	"2016"	"2016"	"February"	"2"	"Weekend"	"1"	"Female"	"F"	327
	"Alabama"	"01"	"2016"	"2016"	"February"	"2"	"Weekend"	"1"	"Male"	"M"	381
	"Alabama"	"01"	"2016"	"2016"	"February"	"2"	"Weekday"	"2"	"Female"	"F"	1950
	"Alabama"	"01"	"2016"	"2016"	"February"	"2"	"Weekday"	"2"	"Male"	"M"	2060
	"Alabama"	"01"	"2016"	"2016"	"March"	"3"	"Weekend"	"1"	"Female"	"F"	294
	"Alabama"	"01"	"2016"	"2016"	"March"	"3"	"Weekend"	"1"	"Male"	"M"	328
	"Alabama"	"01"	"2016"	"2016"	"March"	"3"	"Weekday"	"2"	"Female"	"F"	2086
	"Alabama"	"01"	"2016"	"2016"	"March"	"3"	"Weekday"	"2"	"Male"	"M"	2117
	"Alabama"	"01"	"2016"	"2016"	"April"	"4"	"Weekend"	"1"	"Female"	"F"	337
	"Alabama"	"01"	"2016"	"2016"	"April"	"4"	"Weekend"	"1"	"Male"	"M"	385
	"Alabama"	"01"	"2016"	"2016"	"April"	"4"	"Weekday"	"2"	"Female"	"F"	1883
	"Alabama"	"01"	"2016"	"2016"	"April"	"4"	"Weekday"	"2"	"Male"	"M"	1922
	"Alabama"	"01"	"2016"	"2016"	"May"	"5"	"Weekend"	"1"	"Female"	"F"	352
	"Alabama"	"01"	"2016"	"2016"	"May"	"5"	"Weekend"	"1"	"Male"	"M"	376
	"Alabama"	"01"	"2016"	"2016"	"May"	"5"	"Weekday"	"2"	"Female"	"F"	1999
	"Alabama"	"01"	"2016"	"2016"	"May"	"5"	"Weekday"	"2"	"Male"	"M"	2075
	"Alabama"	"01"	"2016"	"2016"	"June"	"6"	"Weekend"	"1"	"Female"	"F"	315
	"Alabama"	"01"	"2016"	"2016"	"June"	"6"	"Weekend"	"1"	"Male"	"M"	396
	"Alabama"	"01"	"2016"	"2016"	"June"	"6"	"Weekday"	"2"	"Female"	"F"	2151
	"Alabama"	"01"	"2016"	"2016"	"June"	"6"	"Weekday"	"2"	"Male"	"M"	2185
	"Alabama"	"01"	"2016"	"2016"	"July"	"7"	"Weekend"	"1"	"Female"	"F"	419
	"Alabama"	"01"	"2016"	"2016"	"July"	"7"	"Weekend"	"1"	"Male"	"M"	462
	"Alabama"	"01"	"2016"	"2016"	"July"	"7"	"Weekday"	"2"	"Female"	"F"	2024
	"Alabama"	"01"	"2016"	"2016"	"July"	"7"	"Weekday"	"2"	"Male"	"M"	2138
	"Alabama"	"01"	"2016"	"2016"	"August"	"8"	"Weekend"	"1"	"Female"	"F"	333
	"Alabama"	"01"	"2016"	"2016"	"August"	"8"	"Weekend"	"1"	"Male"	"M"	355
	"Alabama"	"01"	"2016"	"2016"	"August"	"8"	"Weekday"	"2"	"Female"	"F"	2313
	"Alabama"	"01"	"2016"	"2016"	"August"	"8"	"Weekday"	"2"	"Male"	"M"	2324
	"Alabama"	"01"	"2016"	"2016"	"September"	"9"	"Weekend"	"1"	"Female"	"F"	348
	"Alabama"	"01"	"2016"	"2016"	"September"	"9"	"Weekend"	"1"	"Male"	"M"	382
	"Alabama"	"01"	"2016"	"2016"	"September"	"9"	"Weekday"	"2"	"Female"	"F"	2155
	"Alabama"	"01"	"2016"	"2016"	"September"	"9"	"Weekday"	"2"	"Male"	"M"	2354
	"Alabama"	"01"	"2016"	"2016"	"October"	"10"	"Weekend"	"1"	"Female"	"F"	412
	"Alabama"	"01"	"2016"	"2016"	"October"	"10"	"Weekend"	"1"	"Male"	"M"	479
	"Alabama"	"01"	"2016"	"2016"	"October"	"10"	"Weekday"	"2"	"Female"	"F"	2020
	"Alabama"	"01"	"2016"	"2016"	"October"	"10"	"Weekday"	"2"	"Male"	"M"	2062
	"Alabama"	"01"	"2016"	"2016"	"November"	"11"	"Weekend"	"1"	"Female"	"F"	302
	"Alabama"	"01"	"2016"	"2016"	"November"	"11"	"Weekend"	"1"	"Male"	"M"	351
	"Alabama"	"01"	"2016"	"2016"	"November"	"11"	"Weekday"	"2"	"Female"	"F"	2051
	"Alabama"	"01"	"2016"	"2016"	"November"	"11"	"Weekday"	"2"	"Male"	"M"	2206
	"Alabama"	"01"	"2016"	"2016"	"December"	"12"	"Weekend"	"1"	"Female"	"F"	369
	"Alabama"	"01"	"2016"	"2016"	"December"	"12"	"Weekend"	"1"	"Male"	"M"	352
	"Alabama"	"01"	"2016"	"2016"	"December"	"12"	"Weekday"	"2"	"Female"	"F"	2043
	"Alabama"	"01"	"2016"	"2016"	"December"	"12"	"Weekday"	"2"	"Male"	"M"	2173
	"Alabama"	"01"	"2017"	"2017"	"January"	"1"	"Weekend"	"1"	"Female"	"F"	395
	"Alabama"	"01"	"2017"	"2017"	"January"	"1"	"Weekend"	"1"	"Male"	"M"	416
	"Alabama"	"01"	"2017"	"2017"	"January"	"1"	"Weekday"	"2"	"Female"	"F"	2005
	"Alabama"	"01"	"2017"	"2017"	"January"	"1"	"Weekday"	"2"	"Male"	"M"	2121
	"Alabama"	"01"	"2017"	"2017"	"February"	"2"	"Weekend"	"1"	"Female"	"F"	338
	"Alabama"	"01"	"2017"	"2017"	"February"	"2"	"Weekend"	"1"	"Male"	"M"	323
	"Alabama"	"01"	"2017"	"2017"	"February"	"2"	"Weekday"	"2"	"Female"	"F"	1890
	"Alabama"	"01"	"2017"	"2017"	"February"	"2"	"Weekday"	"2"	"Male"	"M"	1946
	"Alabama"	"01"	"2017"	"2017"	"March"	"3"	"Weekend"	"1"	"Female"	"F"	294
	"Alabama"	"01"	"2017"	"2017"	"March"	"3"	"Weekend"	"1"	"Male"	"M"	299
	"Alabama"	"01"	"2017"	"2017"	"March"	"3"	"Weekday"	"2"	"Female"	"F"	2051
	"Alabama"	"01"	"2017"	"2017"	"March"	"3"	"Weekday"	"2"	"Male"	"M"	2165
	"Alabama"	"01"	"2017"	"2017"	"April"	"4"	"Weekend"	"1"	"Female"	"F"	413
	"Alabama"	"01"	"2017"	"2017"	"April"	"4"	"Weekend"	"1"	"Male"	"M"	380
	"Alabama"	"01"	"2017"	"2017"	"April"	"4"	"Weekday"	"2"	"Female"	"F"	1717
	"Alabama"	"01"	"2017"	"2017"	"April"	"4"	"Weekday"	"2"	"Male"	"M"	1873
	"Alabama"	"01"	"2017"	"2017"	"May"	"5"	"Weekend"	"1"	"Female"	"F"	296
	"Alabama"	"01"	"2017"	"2017"	"May"	"5"	"Weekend"	"1"	"Male"	"M"	332
	"Alabama"	"01"	"2017"	"2017"	"May"	"5"	"Weekday"	"2"	"Female"	"F"	2081
	"Alabama"	"01"	"2017"	"2017"	"May"	"5"	"Weekday"	"2"	"Male"	"M"	2054
	"Alabama"	"01"	"2017"	"2017"	"June"	"6"	"Weekend"	"1"	"Female"	"F"	306
	"Alabama"	"01"	"2017"	"2017"	"June"	"6"	"Weekend"	"1"	"Male"	"M"	361
	"Alabama"	"01"	"2017"	"2017"	"June"	"6"	"Weekday"	"2"	"Female"	"F"	2047
	"Alabama"	"01"	"2017"	"2017"	"June"	"6"	"Weekday"	"2"	"Male"	"M"	2109
	"Alabama"	"01"	"2017"	"2017"	"July"	"7"	"Weekend"	"1"	"Female"	"F"	455
